Gene_acc,PG.ProteinAccessions,S1,S2,S3,I1,I2,I3,Desc
2009,Tb927.11.15910:mRNA-p1,12338509,13217334,10902367,414769.9375,331204.71875,594035.375,iron superoxide dismutase
2010,Tb927.11.15930:mRNA-p1,690202.75,631605.5,592917.625,82225656,48224444,46007352,"Sybindin-like family, putative"
2011,Tb927.11.15940:mRNA-p1,345244.59375,327976.03125,319580,68708.71875,65691.6484375,56638.9296875,"hypothetical protein, conserved"
2012,Tb927.11.15950:mRNA-p1,2395220,2622954,2361475.25,261794.03125,68088.390625,298724.53125,"amino acid transporter, putative"
2013,Tb927.11.15960:mRNA-p1,116741.0703125,104092.734375,108040.3359375,21087.0703125,15762.841796875,15056.908203125,"amino acid transporter, putative"
2014,Tb927.11.15970:mRNA-p1,448601.875,501165.25,503312.9375,18124.275390625,28347.0546875,27391.107421875,"Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain containing protein, putative"
2015,Tb927.11.15990:mRNA-p1,79371.625,87196.0546875,81349.6953125,1990383.625,1940719.625,2037058.25,Nucleoporin NUP109
2016,Tb927.11.160:mRNA-p1,304215.875,221534.21875,209475.40625,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
2017,Tb927.11.1600:mRNA-p1,103177.953125,104751.28125,100678.75,4004900.75,2938763,3095070.5,"tatD related deoxyribonuclease, putative"
2018,Tb927.11.16000:mRNA-p1,119346.703125,146758.28125,129745.484375,15290.6220703125,12840.5556640625,61150.50390625,"exonuclease, putative"
2019,Tb927.11.16010:mRNA-p1,249356.125,242369.921875,225772.640625,288986.8125,269086.34375,297861.28125,"hypothetical protein, conserved"
2020,Tb927.11.16020:mRNA-p1,20557.94140625,26694.431640625,5496.244140625,703129.125,1041568.125,725416.375,"RNA-binding protein, putative"
2021,Tb927.11.16030:mRNA-p1,1565977.25,1605769.125,1444588.25,299985.75,300831.3125,312573.9375,proteasome regulatory non-ATP-ase subunit 7
2022,Tb927.11.16040:mRNA-p1,275335.625,357670.90625,429277.59375,7959.52734375,Filtered,14558.51953125,"prefoldin subunit, putative"
2023,Tb927.11.16050:mRNA-p1,164991.578125,160103.671875,157217.15625,64133.984375,69508.90625,50856.19140625,"CS domain/TPR repeat, putative"
2025,Tb927.11.16080:mRNA-p1,508126.15625,564384.75,521311.5625,24717.119140625,24058.34375,34071.171875,"Soluble NSF attachment protein, SNAP, putative"
2026,Tb927.11.16090:mRNA-p1,1715538.375,1899969.75,1580199.75,50188680,50552072,51454536,"Outer dynein arm docking complex protein 2, putative"
2027,Tb927.11.1610:mRNA-p1,42803.4296875,46382.765625,42693.39453125,175288.921875,154386.234375,161692.015625,"Exocyst complex component Sec6, putative"
2028,Tb927.11.16100:mRNA-p1,454236.65625,426159.3125,443787.71875,36807.3515625,42430.921875,21122.0390625,"ubiquitin carboxyl-terminal hydrolase, putative"
2029,Tb927.11.16110:mRNA-p1,1157812.25,1210109.625,1170869.625,1027308.9375,1017685.0625,903886.625,"integrin alpha chain protein, putative"
2030,Tb927.11.16120:mRNA-p1,243449.875,225993.03125,91216.015625,143095.25,196093.515625,216379.75,"hypothetical protein, conserved"
2031,Tb927.11.16130:mRNA-p1,11594176,11270836,9571061,201978.75,254369.46875,311490.03125,nucleoside diphosphate kinase
2032,Tb927.11.16140:mRNA-p1,96083.0390625,37944.625,87978.609375,69189.96875,74583.015625,129662.8828125,DNA replication licensing factor MCM7
2033,Tb927.11.16150:mRNA-p1,710088.0625,679927.5625,607383.625,Filtered,Filtered,175494.65625,"tubulin binding cofactor A, putative"
2034,Tb927.11.16160:mRNA-p1,1388468.25,1472473.25,1555610.875,67646.203125,32252.9375,45102.78125,ATP binding protein-like protein
2035,Tb927.11.16170:mRNA-p1,162271.625,156746.484375,149467.015625,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
2036,Tb927.11.1620:mRNA-p1,455985.375,537955.4375,550527.1875,370232.3125,337730.40625,340381.65625,"hypothetical protein, conserved"
2037,Tb927.11.16200:mRNA-p1,1171690.125,1060387.375,Filtered,217068.9375,280520.25,257910.1875,cytoskeleton-associated protein 17
2038,Tb927.11.16210:mRNA-p1,9252.1201171875,31810.412109375,Filtered,473527.28125,465620.09375,456222.34375,"cAMP response protein 1, putative"
2039,Tb927.11.16230:mRNA-p1,418260.6875,417385.03125,394179.75,63513.24609375,62385.07421875,170619.03125,"hypothetical protein, conserved"
2040,Tb927.11.16240:mRNA-p1,228328.078125,260616.90625,281093.40625,37962.85546875,44879.51171875,46175.78515625,"RING-variant domain containing protein, putative"
2041,Tb927.11.16280:mRNA-p1;Tb927.5.1110:mRNA-p1,5721163,6267350,8472865,26565070,21581058,23230932,"60S ribosomal protein L8, putative"
2042,Tb927.11.1630:mRNA-p1,113919.5078125,101894.8984375,95952.234375,50706.42578125,28295.359375,42235.4296875,"LSU ribosomal protein, mitochondrial, putative"
2044,Tb927.11.16320:mRNA-p1,139663.28125,121943.4375,99969.3359375,Filtered,26097.1953125,Filtered,"hypothetical protein, conserved"
2045,Tb927.11.16330:mRNA-p1,86955.953125,91650.6953125,85610.09375,196192,221119.6875,206395.6875,"hypothetical protein, conserved"
2046,Tb927.11.16340:mRNA-p1,180837.84375,195219.046875,172182.21875,195796.796875,229200.0625,230112.0625,"Importin-beta N-terminal domain/HEAT-like repeat, putative"
2047,Tb927.11.16350:mRNA-p1,426177.78125,217561.71875,264422.34375,73103.125,83167.984375,105584.8125,"hypothetical protein, conserved"
2048,Tb927.11.16360:mRNA-p1,170925.859375,105681.2578125,3606.219482421875,432917.0625,308399.90625,315362.53125,"WD repeat-containing protein 82, putative"
2049,Tb927.11.16370:mRNA-p1,229447.78125,252177.53125,205672.96875,Filtered,Filtered,30898.29296875,"SHQ1 protein, putative"
2050,Tb927.11.16380:mRNA-p1,528358.625,521854.375,785030.125,120728.6875,172902.234375,83240.546875,"TPR repeat, putative"
2051,Tb927.11.16390:mRNA-p1,762680.75,734886.4375,716736.75,200295.53125,282766.96875,292831.25,"cyclin dependent kinases regulatory subunit, putative"
2052,Tb927.11.16400:mRNA-p1,40516.9296875,52313.7734375,47307.22265625,5558560,6067565.5,5884735,"kinetoplast-associated protein 3, putative"
2053,Tb927.11.16410:mRNA-p1,142832.1875,150594,135674.953125,1305829.5,1126657.875,1456031.625,"enolase, putative"
2054,Tb927.11.16440:mRNA-p1,158713.625,140254.09375,149109.8125,9467.25,12069.6337890625,11559.4228515625,"Transmembrane protein 18, putative"
2055,Tb927.11.16450:mRNA-p1,465088.15625,425408.65625,405483.59375,775827,530247.625,933464,"hypothetical protein, conserved"
2056,Tb927.11.16470:mRNA-p1,74962.1875,95350.1328125,59485.03515625,320821.3125,399483.53125,309766.125,SUMO-interacting motif-containing protein
2057,Tb927.11.16480:mRNA-p1,649684.5625,620308,628597.75,85675.8125,90482.03125,102817.765625,"enoyl-CoA hydratase/isomerase family protein, putative"
2058,Tb927.11.16490:mRNA-p1,108550.0390625,124831.75,143570.375,88510.421875,89828.78125,88999.4375,Methyltransferase-associated protein
2059,Tb927.11.16530:mRNA-p1,89233.7421875,83583.6328125,91504.0703125,218449.375,380694.46875,38341.54296875,"hypothetical protein, conserved"
2060,Tb927.11.16540:mRNA-p1,467539.3125,430758.90625,443245.1875,59773.34375,54332.94921875,46988.578125,"Roadblock/LC7 domain containing protein, putative"
2061,Tb927.11.16550:mRNA-p1,114056.3359375,98679.828125,148202.328125,252760.84375,222638.734375,258042.84375,"Zinc finger protein, C3H1 type-like"
2062,Tb927.11.16560:mRNA-p1,101458.234375,110146.234375,93934.65625,Filtered,1,1.856109619140625,Nucleotide sugar transporter 2
2063,Tb927.11.16590:mRNA-p1,186432.328125,162193.078125,173585.3125,Filtered,Filtered,59578.875,"RNA-binding protein, putative"
2064,Tb927.11.1660:mRNA-p1,734303.5625,821644.75,815692.25,1960230.625,2127724.75,2151279.5,"vesicular transport protein (CDC48 homologue), putative"
2065,Tb927.11.16600:mRNA-p1,529074.875,471049.71875,567562.9375,113594.5625,129580.1953125,106865.578125,exosome-associated protein 2
2066,Tb927.11.16610:mRNA-p1,201720.828125,290334.03125,239583.921875,1470606.75,1548040.875,1705969.875,"zinc-finger of a C2HC-type, putative"
2068,Tb927.11.16630:mRNA-p1,268860.8125,288137.28125,261001.984375,25735.265625,30146.2421875,20205.78125,"major facilitator superfamily, putative"
2069,Tb927.11.16640:mRNA-p1,106178.2890625,161554.21875,485153.625,114545.4765625,165002.375,129245.8125,"Uncharacterised protein family UPF0564, putative"
2071,Tb927.11.16660:mRNA-p1,212163.5625,204344.65625,186901.703125,40315.359375,154678.71875,40492.69921875,"Dopey, N-terminal, putative"
2072,Tb927.11.16670:mRNA-p1,581449.75,514550.4375,596673.375,230698.734375,237123.5,190712.125,"hypothetical protein, conserved"
2073,Tb927.11.16690:mRNA-p1,207768.40625,217371.28125,210693.109375,359925.78125,23616.150390625,26066.244140625,Voltage-gated Chloride channel Like 3
2075,Tb927.11.1670:mRNA-p1,492403.65625,512038.21875,495786.78125,654427.125,3177204,622825.4375,cysteine desulfurase
2076,Tb927.11.16700:mRNA-p1,123836.59375,85739.1875,146923.4375,183194.1875,224737.328125,246858.34375,"hypothetical protein, conserved"
2077,Tb927.11.16720:mRNA-p1,2023917.5,1769679.375,2023985.25,544182.0625,537511.5625,521189.1875,mitotic cyclin 6
2078,Tb927.11.16730:mRNA-p1,1755524.75,1749461.5,1780634.5,170584.34375,179898.5,165663.84375,dihydrolipoyl dehydrogenase
2079,Tb927.11.16740:mRNA-p1,1282474.25,1249108.375,1311869.625,1512645.625,1682133.375,1535252.125,"chaperone protein DnaJ, putative"
2080,Tb927.11.16760:mRNA-p1,5201262.5,4684120,5118404.5,144319.84375,124977.234375,149218.78125,"T-complex protein 1, alpha subunit, putative"
2081,Tb927.11.16770:mRNA-p1,1002280.1875,1193808.5,1258926.75,40813.6640625,376765.8125,25632.6328125,"glucosamine-6-phosphate isomerase, putative"
2082,Tb927.11.16790:mRNA-p1,191952.8125,190977.90625,182715.765625,484328.8125,465205.03125,446269.4375,mitogen-activated protein kinase
2083,Tb927.11.1680:mRNA-p1,1218784.25,1216609.5,1289483,171100.640625,193316.15625,186515.125,"vesicular-fusion protein SEC18, putative"
2084,Tb927.11.16810:mRNA-p1,4564525,4112112.25,3947363.75,1096401.5,1075538.25,1154325.125,"dynein light intermediate chain D1bLIC, putative"
2085,Tb927.11.16830:mRNA-p1,5028355.5,4992354.5,4511060,981661.125,906001.625,854045.875,"Rab-like 5, small G protein"
2086,Tb927.11.16840.1-p1;Tb927.11.16840.2-p1,Filtered,Filtered,Filtered,53511.51953125,51943.8203125,51748.99609375,"hypothetical protein, conserved"
2087,Tb927.11.16850:mRNA-p1,314045.4375,348870.1875,344653.28125,38301.9453125,112891.546875,34726.73046875,"Golgi transport complex subunit 5, putative"
2088,Tb927.11.16860:mRNA-p1,234425.359375,207786.234375,214173.359375,30542.951171875,34194.953125,817418,Guide RNA binding complex protein 3
2089,Tb927.11.16870:mRNA-p1,229515.875,257741.125,234988.71875,78230.6171875,70092.03125,78928.1015625,NADH-ubiquinone oxidoreductase B8 subunit
2090,Tb927.11.16880:mRNA-p1,261918.984375,272751.125,300073.625,1618598.125,1830371.375,1692720.75,"leucine-rich repeat protein (LRRP), putative"
2091,Tb927.11.16890:mRNA-p1,35030.875,30218.58203125,50369.49609375,1218553.875,1535797.75,1250514.125,Tetratricopeptide-like helical domain containing protein
2092,Tb927.11.1690.2:mRNA-p1,82617.71875,51301.01953125,64726.109375,55755.125,44410.109375,41957.26953125,"Emopamil binding protein, putative"
2093,Tb927.11.16900.1-p1,114142.0703125,90690.546875,69930.7109375,2226438.75,2041436.875,2146131.75,hypothetical protein
2094,Tb927.11.16920:mRNA-p1,12607.0595703125,14277.095703125,18259.986328125,60092.453125,66944.328125,76464.3828125,VSG exclusion protein 1
2095,Tb927.11.16930:mRNA-p1,161772.40625,156726.609375,123112.8515625,34236.4765625,30449.560546875,36549.1875,"ABC transporter of the mitochondrion, putative"
2097,Tb927.11.16970:mRNA-p1,1207448.25,1091613.625,924580.25,154867.34375,126292.765625,105470.265625,"protein phosphatase 4, putative"
2098,Tb927.11.16980:mRNA-p1,109483.203125,106423.59375,103279.4140625,531148,615814.25,541588.25,"chaperone protein DnaJ, putative"
2099,Tb927.11.1700:mRNA-p1,495139.96875,499739.59375,495246.25,2347781,2430436.5,2209522.5,"hypothetical protein, conserved"
2100,Tb927.11.17000:mRNA-p1,1427028,1612679.125,1488595.25,29736710,30494134,32263846,AIR9-like protein
2101,Tb927.11.17020:mRNA-p1,105265.1953125,105877.4921875,98058.5703125,26209.1328125,2109.387939453125,23132.705078125,"hypothetical protein, conserved"
2102,Tb927.11.1710:mRNA-p1,1993857,2349717.25,2446941,4432882.5,4166677.75,4060081.25,guide RNA-binding protein of 21 kDa
2103,Tb927.11.1720:mRNA-p1,124053.5546875,122365.1796875,134265.78125,187652.125,179752.53125,159996.921875,"hypothetical protein, conserved"
2104,Tb927.11.1730:mRNA-p1,106214.7109375,81546.03125,59850.82421875,21895.701171875,23734.916015625,47150.0859375,hypothetical protein
2105,Tb927.11.1740:mRNA-p1,4713176,4477069.5,4590418,1015106.625,862606.1875,965278.1875,intraflagellar transport protein 88
2106,Tb927.11.17440:mRNA-p1,68652.0390625,53535.1484375,71166.546875,Filtered,Filtered,Filtered,"variant surface glycoprotein (VSG), degenerate"
2107,Tb927.11.1750:mRNA-p1,353740.75,412732.9375,346278.40625,375127.03125,81802.828125,196374.890625,"hypothetical protein, conserved"
2109,Tb927.11.1770:mRNA-p1,307513.875,319976,299156.15625,68164.1640625,78462.3671875,78433.1171875,"hypothetical protein, conserved"
2110,Tb927.11.17870:mRNA-p1,156268.625,149920,145874.484375,Filtered,Filtered,Filtered,"variant surface glycoprotein (VSG), interrupted"
2112,Tb927.11.1820:mRNA-p1,481252.9375,560702.125,530640.5625,1394805.25,1397294.25,1408503.75,"translation initiation factor eIF2B delta subunit, putative"
2113,Tb927.11.1890:mRNA-p1,3071876.25,2889654.5,2779640.5,447399.4375,343311.90625,403482,"Serine-threonine kinase receptor-associated protein, putative"
2114,Tb927.11.190:mRNA-p1,446119.875,431211.96875,425495.5625,59634.05078125,75206.859375,60781.4609375,"elongation factor, putative"
2115,Tb927.11.1900:mRNA-p1,9933570,9699692,9243796,335340.28125,365853.4375,407984.875,"T-complex protein 1, beta subunit, putative"
2116,Tb927.11.1910:mRNA-p1,409100.375,409170.84375,386974.8125,109308.1796875,115067.0703125,103906.8046875,"cation transporter protein, putative"
2117,Tb927.11.1930:mRNA-p1,271810.125,325369.0625,352196.5,Filtered,121492.515625,94523.3125,"ubiquitin carboxyl-terminal hydrolase, putative"
2120,Tb927.11.1960:mRNA-p1,130660.09375,150227.4375,163330.859375,810595.375,816759.625,922393.9375,"leucine-rich repeat protein (LRRP), putative"
2122,Tb927.11.1980:mRNA-p1,5225023,5792846.5,5505835,8989604,8650203,7732356,"zinc finger protein family member, putative"
2123,Tb927.11.1990:mRNA-p1,4861595,4891737.5,4745248.5,129478.390625,186861.734375,191461.1875,"arginyl-tRNA synthetase, putative"
2124,Tb927.11.200:mRNA-p1,425381.8125,378119.8125,382592.03125,421073.0625,410542.53125,361579.90625,"DNA-directed RNA polymerase I subunit, putative"
2125,Tb927.11.2010:mRNA-p1,58830.1328125,62429.7265625,56721.6328125,15818.408203125,18902.005859375,27891.29296875,"hypothetical protein, conserved"
2127,Tb927.11.2030:mRNA-p1,348018.96875,377754.28125,390255.75,14877.3212890625,18341.484375,191321.234375,"hypothetical protein, conserved"
2128,Tb927.11.2040:mRNA-p1,237377.359375,252781.59375,238878.3125,503017.28125,543096.125,551628.125,"STE/STE11 serine/threonine-protein kinase, putative"
2129,Tb927.11.2050:mRNA-p1;Tb927.11.2060:mRNA-p1,5859526,7035454.5,7403767,32833256,28637222,28989348,"60S acidic ribosomal protein P0, putative"
2131,Tb927.11.2070:mRNA-p1,162424.9375,120753.453125,156831.5,980192.25,1015969.25,972822.25,"hypothetical protein, conserved"
2133,Tb927.11.2090:mRNA-p1,873483.875,1032352.625,960493.75,36132.73828125,41889.28125,Filtered,choline kinase
2134,Tb927.11.210:mRNA-p1,264824.9375,226128.0625,212446.21875,493.2332458496094,Filtered,9334.3017578125,"hypothetical protein, conserved"
2135,Tb927.11.2100:mRNA-p1,85889.859375,91170.984375,87817.2734375,168621.46875,185467.65625,159742.46875,"Divergent AAA domain containing protein, putative"
2136,Tb927.11.2110:mRNA-p1,781936.1875,721244.875,557517.3125,84862.1875,82008.984375,86069.2421875,"Snf7, putative"
2137,Tb927.11.2120:mRNA-p1,13746.42578125,14055.88671875,33672.7734375,333546.46875,309524.6875,331034.25,"CBF/Mak21 family, putative"
2138,Tb927.11.2130:mRNA-p1,2208217.5,1919766.25,1703567.75,353592.5625,357107.125,353525.0625,proteasome regulatory non-ATP-ase subunit 3
2139,Tb927.11.2140:mRNA-p1,19862.666015625,6743.9677734375,67314.4921875,524767.875,319248.0625,286644.46875,"cyclic nucleotide-binding domain containing protein, putative"
2140,Tb927.11.2150:mRNA-p1,27180.654296875,11500.4677734375,15151.7412109375,389807,412488.8125,414259,"hypothetical protein, conserved"
2142,Tb927.11.2190:mRNA-p1,116288.5625,95285.421875,99487.2265625,155183.0625,196510.609375,173558.40625,MICOS complex subunit MIC10-2
2144,Tb927.11.2200:mRNA-p1,201362.984375,202920.171875,167494.359375,820233.75,740779.9375,682964.625,"DNA-directed RNA polymerase II, putative"
2145,Tb927.11.2210:mRNA-p1,270171.59375,270661.375,263565.28125,108010.3515625,107722.9453125,115058.359375,"diacylglycerol acyltransferase, putative"
2146,Tb927.11.2220:mRNA-p1,139785.6875,129234.4765625,120721.2578125,73751.0390625,58685.62109375,74426.8359375,Mitoribosomal SSU assembly factor 17
2147,Tb927.11.2230:mRNA-p1,774861.3125,646032.625,701952.6875,282923.125,341607.09375,322827.8125,"carnitine O-acetyltransferase, putative"
2149,Tb927.11.2245:mRNA-p1,323485.96875,306998.71875,255998.046875,133215.515625,119301.96875,133001.984375,hypothetical protein
2150,Tb927.11.2250:mRNA-p1,704402,821370.1875,786998.25,4053605.25,4143437.75,4078616,"conserved protein, unknown function"
2151,Tb927.11.2260:mRNA-p1,1764010.25,1664955.375,1617501,110702.5078125,147198.8125,130140.078125,Eukaryotic translation initiation factor 4E-1
2152,Tb927.11.2270:mRNA-p1,408845.59375,832905.5,1357142.5,2238752.5,2338304.25,2498722.75,"inner dynein arm I1 intermediate chain, axonemal"
2153,Tb927.11.2280:mRNA-p1,524629,513739.75,597768.1875,147003.59375,269078.6875,191433.296875,"BRO1-like domain/ALIX V-shaped domain binding to HIV, putative"
2154,Tb927.11.2290:mRNA-p1,116999.421875,113897.3046875,162685.125,386352.03125,350145.8125,395396.5,"hypothetical protein, conserved"
2155,Tb927.11.230:mRNA-p1,536466.8125,500111.28125,562764.375,941341.75,926672.8125,1194622,cleavage and polyadenylation specificity factor subunit 2
2156,Tb927.11.2300:mRNA-p1,2826709.75,2701354.5,2713364.5,2327452.5,2673408.25,2970783.5,"eukaryotic peptide chain release factor subunit 1, putative"
2157,Tb927.11.2320:mRNA-p1,429058.25,406796.4375,401231.1875,406406.75,421724,414846.09375,"Hereditary spastic paraplegia protein strumpellin, putative"
2158,Tb927.11.2330:mRNA-p1,448890.125,450996.6875,481645.4375,30511.919921875,99320.5625,58067.671875,"molybdopterin synthase sulphurylase protein, putative"
